ImageID,"(T_A, T_B)",optA_img,optB_img,true_img,baseline_img,humanChoice,rejectionChoice
104,"(np.float64(0.09863633819722975), np.float64(1.0))",DPO_dataset/Img_A/A_104.png,DPO_dataset/Img_B/B_104.png,DPO_dataset/Img_true/Real_104.png,DPO_dataset/Img_baseline/Baseline_104.png,DPO_dataset/Img_A/A_104.png,DPO_dataset/Img_A/A_104.png
105,"(np.float64(0.38061765887234916), np.float64(0.7487354794440895))",DPO_dataset/Img_A/A_105.png,DPO_dataset/Img_B/B_105.png,DPO_dataset/Img_true/Real_105.png,DPO_dataset/Img_baseline/Baseline_105.png,DPO_dataset/Img_A/A_105.png,DPO_dataset/Img_A/A_105.png
106,"(np.float64(0.3530751322703263), np.float64(0.7553264910930388))",DPO_dataset/Img_A/A_106.png,DPO_dataset/Img_B/B_106.png,DPO_dataset/Img_true/Real_106.png,DPO_dataset/Img_baseline/Baseline_106.png,,
107,"(np.float64(0.2057905515628648), np.float64(0.9598165132600806))",DPO_dataset/Img_A/A_107.png,DPO_dataset/Img_B/B_107.png,DPO_dataset/Img_true/Real_107.png,DPO_dataset/Img_baseline/Baseline_107.png,,
108,"(np.float64(0.3745083583270753), np.float64(0.9405900281968091))",DPO_dataset/Img_A/A_108.png,DPO_dataset/Img_B/B_108.png,DPO_dataset/Img_true/Real_108.png,DPO_dataset/Img_baseline/Baseline_108.png,DPO_dataset/Img_B/B_108.png,DPO_dataset/Img_A/A_108.png
109,"(np.float64(0.4184493909722226), np.float64(0.5716499862948384))",DPO_dataset/Img_A/A_109.png,DPO_dataset/Img_B/B_109.png,DPO_dataset/Img_true/Real_109.png,DPO_dataset/Img_baseline/Baseline_109.png,DPO_dataset/Img_B/B_109.png,DPO_dataset/Img_A/A_109.png
110,"(np.float64(0.4138747923918763), np.float64(0.7583719979742596))",DPO_dataset/Img_A/A_110.png,DPO_dataset/Img_B/B_110.png,DPO_dataset/Img_true/Real_110.png,DPO_dataset/Img_baseline/Baseline_110.png,,
111,"(np.float64(0.2088151687732712), np.float64(0.7287144582915833))",DPO_dataset/Img_A/A_111.png,DPO_dataset/Img_B/B_111.png,DPO_dataset/Img_true/Real_111.png,DPO_dataset/Img_baseline/Baseline_111.png,,
112,"(np.float64(0.2114312419424703), np.float64(0.7739769966612017))",DPO_dataset/Img_A/A_112.png,DPO_dataset/Img_B/B_112.png,DPO_dataset/Img_true/Real_112.png,DPO_dataset/Img_baseline/Baseline_112.png,DPO_dataset/Img_B/B_112.png,DPO_dataset/Img_B/B_112.png
113,"(np.float64(0.15889680015423588), np.float64(0.7054654009659396))",DPO_dataset/Img_A/A_113.png,DPO_dataset/Img_B/B_113.png,DPO_dataset/Img_true/Real_113.png,DPO_dataset/Img_baseline/Baseline_113.png,DPO_dataset/Img_B/B_113.png,DPO_dataset/Img_B/B_113.png
114,"(np.float64(0.2867403406165584), np.float64(0.6168038095507281))",DPO_dataset/Img_A/A_114.png,DPO_dataset/Img_B/B_114.png,DPO_dataset/Img_true/Real_114.png,DPO_dataset/Img_baseline/Baseline_114.png,,
115,"(np.float64(0.19357223591424097), np.float64(0.8470837351963167))",DPO_dataset/Img_A/A_115.png,DPO_dataset/Img_B/B_115.png,DPO_dataset/Img_true/Real_115.png,DPO_dataset/Img_baseline/Baseline_115.png,,
116,"(np.float64(0.19333929155977622), np.float64(0.8405291419255939))",DPO_dataset/Img_A/A_116.png,DPO_dataset/Img_B/B_116.png,DPO_dataset/Img_true/Real_116.png,DPO_dataset/Img_baseline/Baseline_116.png,DPO_dataset/Img_B/B_116.png,DPO_dataset/Img_B/B_116.png
117,"(np.float64(0.27715122577853074), np.float64(0.8062760209678919))",DPO_dataset/Img_A/A_117.png,DPO_dataset/Img_B/B_117.png,DPO_dataset/Img_true/Real_117.png,DPO_dataset/Img_baseline/Baseline_117.png,,
118,"(np.float64(0.2615389833785905), np.float64(0.834807680818457))",DPO_dataset/Img_A/A_118.png,DPO_dataset/Img_B/B_118.png,DPO_dataset/Img_true/Real_118.png,DPO_dataset/Img_baseline/Baseline_118.png,,
119,"(np.float64(0.39122564484174877), np.float64(0.6912824659177027))",DPO_dataset/Img_A/A_119.png,DPO_dataset/Img_B/B_119.png,DPO_dataset/Img_true/Real_119.png,DPO_dataset/Img_baseline/Baseline_119.png,,
120,"(np.float64(0.24021362253689868), np.float64(1.0))",DPO_dataset/Img_A/A_120.png,DPO_dataset/Img_B/B_120.png,DPO_dataset/Img_true/Real_120.png,DPO_dataset/Img_baseline/Baseline_120.png,DPO_dataset/Img_A/A_120.png,DPO_dataset/Img_B/B_120.png
121,"(np.float64(0.43206810995448364), np.float64(0.5173751384872306))",DPO_dataset/Img_A/A_121.png,DPO_dataset/Img_B/B_121.png,DPO_dataset/Img_true/Real_121.png,DPO_dataset/Img_baseline/Baseline_121.png,,
122,"(np.float64(0.20387935927450668), np.float64(0.5700443556625993))",DPO_dataset/Img_A/A_122.png,DPO_dataset/Img_B/B_122.png,DPO_dataset/Img_true/Real_122.png,DPO_dataset/Img_baseline/Baseline_122.png,,
123,"(np.float64(0.3552594373106932), np.float64(1.0))",DPO_dataset/Img_A/A_123.png,DPO_dataset/Img_B/B_123.png,DPO_dataset/Img_true/Real_123.png,DPO_dataset/Img_baseline/Baseline_123.png,,
124,"(np.float64(0.26820442180411863), np.float64(0.9844083420551765))",DPO_dataset/Img_A/A_124.png,DPO_dataset/Img_B/B_124.png,DPO_dataset/Img_true/Real_124.png,DPO_dataset/Img_baseline/Baseline_124.png,,
125,"(np.float64(0.18809492463299968), np.float64(0.8331897889636635))",DPO_dataset/Img_A/A_125.png,DPO_dataset/Img_B/B_125.png,DPO_dataset/Img_true/Real_125.png,DPO_dataset/Img_baseline/Baseline_125.png,DPO_dataset/Img_B/B_125.png,DPO_dataset/Img_B/B_125.png
126,"(np.float64(0.46401120941361185), np.float64(0.7873332621557476))",DPO_dataset/Img_A/A_126.png,DPO_dataset/Img_B/B_126.png,DPO_dataset/Img_true/Real_126.png,DPO_dataset/Img_baseline/Baseline_126.png,,
127,"(np.float64(0.45867618688665746), np.float64(0.6631226047554124))",DPO_dataset/Img_A/A_127.png,DPO_dataset/Img_B/B_127.png,DPO_dataset/Img_true/Real_127.png,DPO_dataset/Img_baseline/Baseline_127.png,DPO_dataset/Img_A/A_127.png,DPO_dataset/Img_B/B_127.png
128,"(np.float64(0.31189823679226497), np.float64(0.6967186874635447))",DPO_dataset/Img_A/A_128.png,DPO_dataset/Img_B/B_128.png,DPO_dataset/Img_true/Real_128.png,DPO_dataset/Img_baseline/Baseline_128.png,,
129,"(np.float64(0.47453682094665506), np.float64(0.7885480728675451))",DPO_dataset/Img_A/A_129.png,DPO_dataset/Img_B/B_129.png,DPO_dataset/Img_true/Real_129.png,DPO_dataset/Img_baseline/Baseline_129.png,,
130,"(np.float64(0.25757744340839606), np.float64(0.8474992515543355))",DPO_dataset/Img_A/A_130.png,DPO_dataset/Img_B/B_130.png,DPO_dataset/Img_true/Real_130.png,DPO_dataset/Img_baseline/Baseline_130.png,,
131,"(np.float64(0.18668565016928762), np.float64(0.9022080795107827))",DPO_dataset/Img_A/A_131.png,DPO_dataset/Img_B/B_131.png,DPO_dataset/Img_true/Real_131.png,DPO_dataset/Img_baseline/Baseline_131.png,,
132,"(np.float64(0.2637099853930668), np.float64(0.7033479053419815))",DPO_dataset/Img_A/A_132.png,DPO_dataset/Img_B/B_132.png,DPO_dataset/Img_true/Real_132.png,DPO_dataset/Img_baseline/Baseline_132.png,DPO_dataset/Img_B/B_132.png,DPO_dataset/Img_B/B_132.png
133,"(np.float64(0.21764641841957086), np.float64(0.8216247849712692))",DPO_dataset/Img_A/A_133.png,DPO_dataset/Img_B/B_133.png,DPO_dataset/Img_true/Real_133.png,DPO_dataset/Img_baseline/Baseline_133.png,,
134,"(np.float64(0.21799725070665218), np.float64(0.8826712410920733))",DPO_dataset/Img_A/A_134.png,DPO_dataset/Img_B/B_134.png,DPO_dataset/Img_true/Real_134.png,DPO_dataset/Img_baseline/Baseline_134.png,,
135,"(np.float64(0.2630104477563747), np.float64(0.7195509182478735))",DPO_dataset/Img_A/A_135.png,DPO_dataset/Img_B/B_135.png,DPO_dataset/Img_true/Real_135.png,DPO_dataset/Img_baseline/Baseline_135.png,DPO_dataset/Img_A/A_135.png,DPO_dataset/Img_B/B_135.png
136,"(np.float64(0.36324484051272654), np.float64(0.9006983171552325))",DPO_dataset/Img_A/A_136.png,DPO_dataset/Img_B/B_136.png,DPO_dataset/Img_true/Real_136.png,DPO_dataset/Img_baseline/Baseline_136.png,,
137,"(np.float64(0.37937814551032045), np.float64(0.8408152601567984))",DPO_dataset/Img_A/A_137.png,DPO_dataset/Img_B/B_137.png,DPO_dataset/Img_true/Real_137.png,DPO_dataset/Img_baseline/Baseline_137.png,,
138,"(np.float64(0.2779956983479024), np.float64(0.7231615841761655))",DPO_dataset/Img_A/A_138.png,DPO_dataset/Img_B/B_138.png,DPO_dataset/Img_true/Real_138.png,DPO_dataset/Img_baseline/Baseline_138.png,DPO_dataset/Img_B/B_138.png,DPO_dataset/Img_B/B_138.png
139,"(np.float64(0.10961130592131758), np.float64(0.7648075002083091))",DPO_dataset/Img_A/A_139.png,DPO_dataset/Img_B/B_139.png,DPO_dataset/Img_true/Real_139.png,DPO_dataset/Img_baseline/Baseline_139.png,,
140,"(np.float64(0.20474819715900064), np.float64(0.81307584507842))",DPO_dataset/Img_A/A_140.png,DPO_dataset/Img_B/B_140.png,DPO_dataset/Img_true/Real_140.png,DPO_dataset/Img_baseline/Baseline_140.png,,
141,"(np.float64(0.26994154068942816), np.float64(0.8010581811614771))",DPO_dataset/Img_A/A_141.png,DPO_dataset/Img_B/B_141.png,DPO_dataset/Img_true/Real_141.png,DPO_dataset/Img_baseline/Baseline_141.png,,
142,"(np.float64(0.30327192115859625), np.float64(0.7210361868345051))",DPO_dataset/Img_A/A_142.png,DPO_dataset/Img_B/B_142.png,DPO_dataset/Img_true/Real_142.png,DPO_dataset/Img_baseline/Baseline_142.png,,
143,"(np.float64(0.18023534647981784), np.float64(0.9485159549122435))",DPO_dataset/Img_A/A_143.png,DPO_dataset/Img_B/B_143.png,DPO_dataset/Img_true/Real_143.png,DPO_dataset/Img_baseline/Baseline_143.png,DPO_dataset/Img_A/A_143.png,DPO_dataset/Img_A/A_143.png
144,"(np.float64(0.3044084959512339), np.float64(0.9020953200473838))",DPO_dataset/Img_A/A_144.png,DPO_dataset/Img_B/B_144.png,DPO_dataset/Img_true/Real_144.png,DPO_dataset/Img_baseline/Baseline_144.png,DPO_dataset/Img_A/A_144.png,DPO_dataset/Img_B/B_144.png
145,"(np.float64(0.34545798471996225), np.float64(0.798540294285394))",DPO_dataset/Img_A/A_145.png,DPO_dataset/Img_B/B_145.png,DPO_dataset/Img_true/Real_145.png,DPO_dataset/Img_baseline/Baseline_145.png,DPO_dataset/Img_A/A_145.png,DPO_dataset/Img_A/A_145.png
146,"(np.float64(0.2652071301267469), np.float64(0.9240190148137741))",DPO_dataset/Img_A/A_146.png,DPO_dataset/Img_B/B_146.png,DPO_dataset/Img_true/Real_146.png,DPO_dataset/Img_baseline/Baseline_146.png,,
147,"(np.float64(0.24965870353319947), np.float64(0.6289022497343385))",DPO_dataset/Img_A/A_147.png,DPO_dataset/Img_B/B_147.png,DPO_dataset/Img_true/Real_147.png,DPO_dataset/Img_baseline/Baseline_147.png,,
148,"(np.float64(0.3265770167241405), np.float64(0.8758223817760524))",DPO_dataset/Img_A/A_148.png,DPO_dataset/Img_B/B_148.png,DPO_dataset/Img_true/Real_148.png,DPO_dataset/Img_baseline/Baseline_148.png,DPO_dataset/Img_A/A_148.png,DPO_dataset/Img_B/B_148.png
149,"(np.float64(0.39307553099985937), np.float64(0.7760688177140153))",DPO_dataset/Img_A/A_149.png,DPO_dataset/Img_B/B_149.png,DPO_dataset/Img_true/Real_149.png,DPO_dataset/Img_baseline/Baseline_149.png,,
150,"(np.float64(0.38300759039448645), np.float64(0.8246133254604942))",DPO_dataset/Img_A/A_150.png,DPO_dataset/Img_B/B_150.png,DPO_dataset/Img_true/Real_150.png,DPO_dataset/Img_baseline/Baseline_150.png,,
151,"(np.float64(0.42292073184858214), np.float64(0.9106031618772226))",DPO_dataset/Img_A/A_151.png,DPO_dataset/Img_B/B_151.png,DPO_dataset/Img_true/Real_151.png,DPO_dataset/Img_baseline/Baseline_151.png,,
152,"(np.float64(0.30767633633119834), np.float64(0.911640287158422))",DPO_dataset/Img_A/A_152.png,DPO_dataset/Img_B/B_152.png,DPO_dataset/Img_true/Real_152.png,DPO_dataset/Img_baseline/Baseline_152.png,,
153,"(np.float64(0.38424797640929964), np.float64(0.7463536756691834))",DPO_dataset/Img_A/A_153.png,DPO_dataset/Img_B/B_153.png,DPO_dataset/Img_true/Real_153.png,DPO_dataset/Img_baseline/Baseline_153.png,,
154,"(np.float64(0.3199902541321084), np.float64(0.6843703641776483))",DPO_dataset/Img_A/A_154.png,DPO_dataset/Img_B/B_154.png,DPO_dataset/Img_true/Real_154.png,DPO_dataset/Img_baseline/Baseline_154.png,DPO_dataset/Img_B/B_154.png,None
155,"(np.float64(0.44427511330546504), np.float64(0.7562198406157719))",DPO_dataset/Img_A/A_155.png,DPO_dataset/Img_B/B_155.png,DPO_dataset/Img_true/Real_155.png,DPO_dataset/Img_baseline/Baseline_155.png,DPO_dataset/Img_B/B_155.png,DPO_dataset/Img_A/A_155.png
156,"(np.float64(0.24935113129398648), np.float64(0.9320042402115349))",DPO_dataset/Img_A/A_156.png,DPO_dataset/Img_B/B_156.png,DPO_dataset/Img_true/Real_156.png,DPO_dataset/Img_baseline/Baseline_156.png,,
157,"(np.float64(0.3728982774273597), np.float64(0.8049829017914092))",DPO_dataset/Img_A/A_157.png,DPO_dataset/Img_B/B_157.png,DPO_dataset/Img_true/Real_157.png,DPO_dataset/Img_baseline/Baseline_157.png,,
158,"(np.float64(0.34372800935499886), np.float64(0.7698487784406772))",DPO_dataset/Img_A/A_158.png,DPO_dataset/Img_B/B_158.png,DPO_dataset/Img_true/Real_158.png,DPO_dataset/Img_baseline/Baseline_158.png,,
159,"(np.float64(0.14639341874174164), np.float64(0.8773387680123627))",DPO_dataset/Img_A/A_159.png,DPO_dataset/Img_B/B_159.png,DPO_dataset/Img_true/Real_159.png,DPO_dataset/Img_baseline/Baseline_159.png,DPO_dataset/Img_A/A_159.png,DPO_dataset/Img_A/A_159.png
160,"(np.float64(0.1496992120282442), np.float64(0.7882791206300843))",DPO_dataset/Img_A/A_160.png,DPO_dataset/Img_B/B_160.png,DPO_dataset/Img_true/Real_160.png,DPO_dataset/Img_baseline/Baseline_160.png,,
161,"(np.float64(0.34473394149164194), np.float64(0.7635767764165033))",DPO_dataset/Img_A/A_161.png,DPO_dataset/Img_B/B_161.png,DPO_dataset/Img_true/Real_161.png,DPO_dataset/Img_baseline/Baseline_161.png,DPO_dataset/Img_A/A_161.png,DPO_dataset/Img_A/A_161.png
162,"(np.float64(0.2186789554032255), np.float64(0.7147842059421796))",DPO_dataset/Img_A/A_162.png,DPO_dataset/Img_B/B_162.png,DPO_dataset/Img_true/Real_162.png,DPO_dataset/Img_baseline/Baseline_162.png,,
163,"(np.float64(0.3063319503577873), np.float64(0.8918014885676306))",DPO_dataset/Img_A/A_163.png,DPO_dataset/Img_B/B_163.png,DPO_dataset/Img_true/Real_163.png,DPO_dataset/Img_baseline/Baseline_163.png,,
164,"(np.float64(0.3214510051142498), np.float64(0.826810600849961))",DPO_dataset/Img_A/A_164.png,DPO_dataset/Img_B/B_164.png,DPO_dataset/Img_true/Real_164.png,DPO_dataset/Img_baseline/Baseline_164.png,,
165,"(np.float64(0.4141169287894576), np.float64(0.7374886719504886))",DPO_dataset/Img_A/A_165.png,DPO_dataset/Img_B/B_165.png,DPO_dataset/Img_true/Real_165.png,DPO_dataset/Img_baseline/Baseline_165.png,,
166,"(np.float64(0.2975459366363397), np.float64(0.6442931696805737))",DPO_dataset/Img_A/A_166.png,DPO_dataset/Img_B/B_166.png,DPO_dataset/Img_true/Real_166.png,DPO_dataset/Img_baseline/Baseline_166.png,DPO_dataset/Img_B/B_166.png,DPO_dataset/Img_A/A_166.png
167,"(np.float64(0.1086396572985249), np.float64(0.7610320869219044))",DPO_dataset/Img_A/A_167.png,DPO_dataset/Img_B/B_167.png,DPO_dataset/Img_true/Real_167.png,DPO_dataset/Img_baseline/Baseline_167.png,DPO_dataset/Img_B/B_167.png,None
168,"(np.float64(0.23570864174673462), np.float64(0.6872171783212357))",DPO_dataset/Img_A/A_168.png,DPO_dataset/Img_B/B_168.png,DPO_dataset/Img_true/Real_168.png,DPO_dataset/Img_baseline/Baseline_168.png,,
169,"(np.float64(0.19039780892194677), np.float64(0.7490620980996895))",DPO_dataset/Img_A/A_169.png,DPO_dataset/Img_B/B_169.png,DPO_dataset/Img_true/Real_169.png,DPO_dataset/Img_baseline/Baseline_169.png,DPO_dataset/Img_B/B_169.png,DPO_dataset/Img_A/A_169.png
170,"(np.float64(0.3955483865816765), np.float64(0.8496114925851836))",DPO_dataset/Img_A/A_170.png,DPO_dataset/Img_B/B_170.png,DPO_dataset/Img_true/Real_170.png,DPO_dataset/Img_baseline/Baseline_170.png,,
171,"(np.float64(0.323573050411557), np.float64(0.6804140371809183))",DPO_dataset/Img_A/A_171.png,DPO_dataset/Img_B/B_171.png,DPO_dataset/Img_true/Real_171.png,DPO_dataset/Img_baseline/Baseline_171.png,DPO_dataset/Img_B/B_171.png,DPO_dataset/Img_B/B_171.png
172,"(np.float64(0.22433069138380266), np.float64(0.7586222734025846))",DPO_dataset/Img_A/A_172.png,DPO_dataset/Img_B/B_172.png,DPO_dataset/Img_true/Real_172.png,DPO_dataset/Img_baseline/Baseline_172.png,DPO_dataset/Img_A/A_172.png,DPO_dataset/Img_B/B_172.png
173,"(np.float64(0.2814127541543187), np.float64(0.8561273653336497))",DPO_dataset/Img_A/A_173.png,DPO_dataset/Img_B/B_173.png,DPO_dataset/Img_true/Real_173.png,DPO_dataset/Img_baseline/Baseline_173.png,,
174,"(np.float64(0.15932545896465752), np.float64(0.6721382091431852))",DPO_dataset/Img_A/A_174.png,DPO_dataset/Img_B/B_174.png,DPO_dataset/Img_true/Real_174.png,DPO_dataset/Img_baseline/Baseline_174.png,DPO_dataset/Img_A/A_174.png,DPO_dataset/Img_A/A_174.png
175,"(np.float64(0.18986684010645813), np.float64(0.8230896153466503))",DPO_dataset/Img_A/A_175.png,DPO_dataset/Img_B/B_175.png,DPO_dataset/Img_true/Real_175.png,DPO_dataset/Img_baseline/Baseline_175.png,DPO_dataset/Img_B/B_175.png,DPO_dataset/Img_A/A_175.png
176,"(np.float64(0.38289452164929216), np.float64(0.7990069246304273))",DPO_dataset/Img_A/A_176.png,DPO_dataset/Img_B/B_176.png,DPO_dataset/Img_true/Real_176.png,DPO_dataset/Img_baseline/Baseline_176.png,,
177,"(np.float64(0.3495998876351502), np.float64(0.6995912543523666))",DPO_dataset/Img_A/A_177.png,DPO_dataset/Img_B/B_177.png,DPO_dataset/Img_true/Real_177.png,DPO_dataset/Img_baseline/Baseline_177.png,,
178,"(np.float64(0.29187458824661877), np.float64(0.8375058575792094))",DPO_dataset/Img_A/A_178.png,DPO_dataset/Img_B/B_178.png,DPO_dataset/Img_true/Real_178.png,DPO_dataset/Img_baseline/Baseline_178.png,,
179,"(np.float64(0.3155985246197187), np.float64(0.809138807395523))",DPO_dataset/Img_A/A_179.png,DPO_dataset/Img_B/B_179.png,DPO_dataset/Img_true/Real_179.png,DPO_dataset/Img_baseline/Baseline_179.png,DPO_dataset/Img_A/A_179.png,DPO_dataset/Img_B/B_179.png
180,"(np.float64(0.36397734018491645), np.float64(0.8377162731960683))",DPO_dataset/Img_A/A_180.png,DPO_dataset/Img_B/B_180.png,DPO_dataset/Img_true/Real_180.png,DPO_dataset/Img_baseline/Baseline_180.png,DPO_dataset/Img_A/A_180.png,DPO_dataset/Img_A/A_180.png
181,"(np.float64(0.2587130805985872), np.float64(0.8809877257856819))",DPO_dataset/Img_A/A_181.png,DPO_dataset/Img_B/B_181.png,DPO_dataset/Img_true/Real_181.png,DPO_dataset/Img_baseline/Baseline_181.png,,
182,"(np.float64(0.37688439789586087), np.float64(0.8147750754929304))",DPO_dataset/Img_A/A_182.png,DPO_dataset/Img_B/B_182.png,DPO_dataset/Img_true/Real_182.png,DPO_dataset/Img_baseline/Baseline_182.png,,
183,"(np.float64(0.38669285136705456), np.float64(0.8488210672470902))",DPO_dataset/Img_A/A_183.png,DPO_dataset/Img_B/B_183.png,DPO_dataset/Img_true/Real_183.png,DPO_dataset/Img_baseline/Baseline_183.png,,
184,"(np.float64(0.25132429732976036), np.float64(0.7775207539550886))",DPO_dataset/Img_A/A_184.png,DPO_dataset/Img_B/B_184.png,DPO_dataset/Img_true/Real_184.png,DPO_dataset/Img_baseline/Baseline_184.png,DPO_dataset/Img_B/B_184.png,DPO_dataset/Img_B/B_184.png
185,"(np.float64(0.16822502713697593), np.float64(0.7738298096255725))",DPO_dataset/Img_A/A_185.png,DPO_dataset/Img_B/B_185.png,DPO_dataset/Img_true/Real_185.png,DPO_dataset/Img_baseline/Baseline_185.png,,
186,"(np.float64(0.5034377566314014), np.float64(0.762004730583516))",DPO_dataset/Img_A/A_186.png,DPO_dataset/Img_B/B_186.png,DPO_dataset/Img_true/Real_186.png,DPO_dataset/Img_baseline/Baseline_186.png,,
187,"(np.float64(0.35023075059190184), np.float64(0.7927216538573656))",DPO_dataset/Img_A/A_187.png,DPO_dataset/Img_B/B_187.png,DPO_dataset/Img_true/Real_187.png,DPO_dataset/Img_baseline/Baseline_187.png,,
188,"(np.float64(0.27861837329199135), np.float64(0.8159445094847463))",DPO_dataset/Img_A/A_188.png,DPO_dataset/Img_B/B_188.png,DPO_dataset/Img_true/Real_188.png,DPO_dataset/Img_baseline/Baseline_188.png,,
189,"(np.float64(0.3525678680440179), np.float64(0.7679185067073299))",DPO_dataset/Img_A/A_189.png,DPO_dataset/Img_B/B_189.png,DPO_dataset/Img_true/Real_189.png,DPO_dataset/Img_baseline/Baseline_189.png,DPO_dataset/Img_B/B_189.png,DPO_dataset/Img_A/A_189.png
190,"(np.float64(0.24288762992785765), np.float64(0.629682370601328))",DPO_dataset/Img_A/A_190.png,DPO_dataset/Img_B/B_190.png,DPO_dataset/Img_true/Real_190.png,DPO_dataset/Img_baseline/Baseline_190.png,,
191,"(np.float64(0.2970969250349547), np.float64(0.636245675172942))",DPO_dataset/Img_A/A_191.png,DPO_dataset/Img_B/B_191.png,DPO_dataset/Img_true/Real_191.png,DPO_dataset/Img_baseline/Baseline_191.png,,
192,"(np.float64(0.26778200795717194), np.float64(0.6614817280097359))",DPO_dataset/Img_A/A_192.png,DPO_dataset/Img_B/B_192.png,DPO_dataset/Img_true/Real_192.png,DPO_dataset/Img_baseline/Baseline_192.png,,
193,"(np.float64(0.39247636420958115), np.float64(0.7480897618709902))",DPO_dataset/Img_A/A_193.png,DPO_dataset/Img_B/B_193.png,DPO_dataset/Img_true/Real_193.png,DPO_dataset/Img_baseline/Baseline_193.png,DPO_dataset/Img_B/B_193.png,DPO_dataset/Img_B/B_193.png
194,"(np.float64(0.19547024954259404), np.float64(0.9359962983832435))",DPO_dataset/Img_A/A_194.png,DPO_dataset/Img_B/B_194.png,DPO_dataset/Img_true/Real_194.png,DPO_dataset/Img_baseline/Baseline_194.png,DPO_dataset/Img_B/B_194.png,DPO_dataset/Img_B/B_194.png
195,"(np.float64(0.2573222066424984), np.float64(0.6319363835323673))",DPO_dataset/Img_A/A_195.png,DPO_dataset/Img_B/B_195.png,DPO_dataset/Img_true/Real_195.png,DPO_dataset/Img_baseline/Baseline_195.png,DPO_dataset/Img_A/A_195.png,DPO_dataset/Img_B/B_195.png
196,"(np.float64(0.32531071744710505), np.float64(0.7802614998009741))",DPO_dataset/Img_A/A_196.png,DPO_dataset/Img_B/B_196.png,DPO_dataset/Img_true/Real_196.png,DPO_dataset/Img_baseline/Baseline_196.png,DPO_dataset/Img_A/A_196.png,DPO_dataset/Img_B/B_196.png
197,"(np.float64(0.4001984041720337), np.float64(0.8493473312442538))",DPO_dataset/Img_A/A_197.png,DPO_dataset/Img_B/B_197.png,DPO_dataset/Img_true/Real_197.png,DPO_dataset/Img_baseline/Baseline_197.png,DPO_dataset/Img_B/B_197.png,DPO_dataset/Img_B/B_197.png
198,"(np.float64(0.3055028634834321), np.float64(0.905671924525493))",DPO_dataset/Img_A/A_198.png,DPO_dataset/Img_B/B_198.png,DPO_dataset/Img_true/Real_198.png,DPO_dataset/Img_baseline/Baseline_198.png,DPO_dataset/Img_B/B_198.png,DPO_dataset/Img_A/A_198.png
199,"(np.float64(0.4088158180150354), np.float64(0.6639785980258736))",DPO_dataset/Img_A/A_199.png,DPO_dataset/Img_B/B_199.png,DPO_dataset/Img_true/Real_199.png,DPO_dataset/Img_baseline/Baseline_199.png,DPO_dataset/Img_B/B_199.png,DPO_dataset/Img_A/A_199.png
200,"(np.float64(0.3724674097739048), np.float64(0.8356471371937176))",DPO_dataset/Img_A/A_200.png,DPO_dataset/Img_B/B_200.png,DPO_dataset/Img_true/Real_200.png,DPO_dataset/Img_baseline/Baseline_200.png,,
